Fecha,Coord
2019-03-16,-89.6185666 20.9274709 0
2019-03-16,-89.6185730999999 20.9274789 0
2019-03-16,-89.6185730999999 20.9274789 0
2019-03-16,-89.6185730999999 20.9274789 0
2019-03-16,-89.6180681 20.920484 14
2019-03-16,-89.6181232 20.9204811 -4
2019-03-16,-89.6181391 20.9204965 -5
2019-03-16,-89.6181407999999 20.9205006 -7
2019-03-16,-89.6181786 20.9204829 -6
2019-03-16,-89.6181419 20.920498 -4
2019-03-16,-89.6181963 20.9205783 1
2019-03-16,-89.6181963 20.9205783 1
2019-03-16,-89.6181881999999 20.9205647 0
2019-03-16,-89.6181902 20.9205845999999 0
2019-03-16,-89.6181967 20.9205637 1
2019-03-16,-89.6182003999999 20.9205976 1
2019-03-16,-89.6181464 20.9204625 1
2019-03-16,-89.6181464 20.9204625 1
2019-03-16,-89.6181464 20.9204625 1
2019-03-16,-89.6181464 20.9204625 1
2019-03-16,-89.6181464 20.9204625 1
2019-03-16,-89.6181464 20.9204625 1
2019-03-16,-89.6181464 20.9204625 1
2019-03-16,-89.6181464 20.9204625 1
2019-03-16,-89.6182019 20.9205886 1
2019-03-16,-89.6183507 20.9239505 0
2019-03-16,-89.6185744 20.9274783 0
2019-03-16,-89.6185725 20.9274691 0
2019-03-16,-89.6185666 20.9274709 0
2019-03-16,-89.6185666 20.9274709 0
2019-03-16,-89.6185666 20.9274709 0
2019-03-16,-89.6186025 20.9274798999999 -13
2019-03-16,-89.6186025 20.9274798999999 -13
2019-03-16,-89.6186025 20.9274798999999 -13
2019-03-16,-89.6186025 20.9274798999999 -13
2019-03-16,-89.6186025 20.9274798999999 -13
2019-03-16,-89.6186025 20.9274798999999 -13
2019-03-16,-89.6186025 20.9274798999999 -13
2019-03-16,-89.6186025 20.9274798999999 -13
2019-03-16,-89.6186025 20.9274798999999 -13
2019-03-16,-89.6186025 20.9274798999999 -13
2019-03-16,-89.6185713 20.9274919999999 0
2019-03-16,-89.6185666 20.9274709 0
2019-03-16,-89.6185666 20.9274709 0
2019-03-16,-89.6185666 20.9274709 0
2019-03-16,-89.6185666 20.9274709 0
2019-03-16,-89.6185182 20.9274936 0
2019-03-16,-89.6185182 20.9274936 0
2019-03-16,-89.6185182 20.9274936 0
2019-03-16,-89.6185206999999 20.9273948 -51
2019-03-16,-89.6185666 20.9274709 0
2019-03-16,-89.6185435 20.927481 0
2019-03-16,-89.6185435 20.927481 0
2019-03-16,-89.6185435 20.927481 0
2019-03-16,-89.6185435 20.927481 0
2019-03-16,-89.6185435 20.927481 0
2019-03-16,-89.6186104 20.927554 -3
2019-03-16,-89.6186104 20.927554 -3
2019-03-16,-89.6185697 20.9274742 0
2019-03-16,-89.6185697 20.9274742 0
2019-03-16,-89.6185697 20.9274742 0
2019-03-16,-89.6185733 20.9274834999999 0
2019-03-16,-89.6185426 20.9274822 0
2019-03-16,-89.6185426 20.9274822 0
2019-03-16,-89.6185426 20.9274822 0
2019-03-16,-89.6185666 20.9274709 0
2019-03-16,-89.6185316999999 20.9274776 0
2019-03-16,-89.6185313 20.9274573999999 -4
2019-03-16,-89.6185313 20.9274573999999 -4
2019-03-16,-89.6185313 20.9274573999999 -4
2019-03-16,-89.6185313 20.9274573999999 -4
2019-03-16,-89.6185313 20.9274573999999 -4
2019-03-16,-89.6185313 20.9274573999999 -4
2019-03-16,-89.6185313 20.9274573999999 -4
2019-03-16,-89.6181166 20.9203703 0
2019-03-16,-89.61813 20.9195393 0
2019-03-16,-89.6210649 20.9198351999999 0
2019-03-16,-89.6209591 20.9184892999999 0
2019-03-16,-89.6198642 20.9115865 0
2019-03-16,-89.6115207 20.9179165999999 0
2019-03-16,-89.5840269999999 20.9383762 0
2019-03-16,-89.5670899 20.9588079999999 0
2019-03-16,-89.5638926 20.9847955999999 0
2019-03-16,-89.5640596 21.0121464 0
2019-03-16,-89.5692624 21.0246523 0
2019-03-16,-89.5692624 21.0246523 0
2019-03-16,-89.5967981 21.0377327 0
2019-03-16,-89.6037063 21.0297669 0
2019-03-16,-89.6050018 21.0270121999999 0
2019-03-16,-89.6102875999999 21.0222381 -2
2019-03-16,-89.6103296 21.0223029 0
2019-03-16,-89.6090586 21.0232442999999 0
2019-03-16,-89.6141442 21.0202092 0
2019-03-16,-89.6141442 21.0202092 0
2019-03-16,-89.6179107999999 21.018105 0
2019-03-16,-89.6135396999999 21.0066706 0
2019-03-16,-89.6173999 20.9881557999999 0
2019-03-16,-89.6181364999999 20.9822946 0
2019-03-16,-89.6212326 20.9755622 -1
2019-03-16,-89.6213216 20.9755421 -8
2019-03-16,-89.6209954999999 20.975403 -1
2019-03-16,-89.6207884 20.9752389 -1
2019-03-16,-89.6207878 20.9752404999999 -1
2019-03-16,-89.6207982 20.97523 -1
2019-03-16,-89.6207878 20.9752404999999 -1
2019-03-16,-89.6207878 20.9752404999999 -1
2019-03-16,-89.6208087 20.9752254 -1
2019-03-16,-89.6207982 20.9752300999999 -1
2019-03-16,-89.6207982 20.9752297999999 -1
2019-03-16,-89.6207992 20.975232 -1
2019-03-16,-89.6207986 20.9752305 -1
2019-03-16,-89.6207982999999 20.9752316 -1
2019-03-16,-89.6207985 20.9752342 -1
2019-03-16,-89.6207985 20.9752342 -1
2019-03-16,-89.620798 20.9752308 -1
2019-03-16,-89.620798 20.9752308 -1
2019-03-16,-89.620798 20.9752308 -1
2019-03-16,-89.6207881 20.9752392 -1
2019-03-16,-89.6207881 20.9752392 -1
2019-03-16,-89.6207881 20.9752392 -1
2019-03-16,-89.6207881 20.9752392 -1
2019-03-16,-89.6207881 20.9752392 -1
2019-03-16,-89.6207881 20.9752392 -1
2019-03-16,-89.6207987 20.9752305 -1
2019-03-16,-89.6207987 20.9752305 -1
2019-03-16,-89.6207987 20.9752305 -1
2019-03-16,-89.6207987 20.9752305 -1
2019-03-16,-89.6207987 20.9752303999999 -1
2019-03-16,-89.6207987 20.9752303999999 -1
2019-03-16,-89.6207987 20.9752303999999 -1
2019-03-16,-89.6207987 20.9752303999999 -1
2019-03-16,-89.6207987 20.9752303999999 -1
2019-03-16,-89.6207982999999 20.97523 -1
2019-03-16,-89.6207982999999 20.97523 -1
2019-03-16,-89.6207982999999 20.97523 -1
2019-03-16,-89.6207982999999 20.9752305 -1
2019-03-16,-89.6206117999999 20.9754801 0
2019-03-16,-89.621309 20.9755082 -1
2019-03-16,-89.6212678 20.9755456999999 -6
2019-03-16,-89.6212741 20.9755219 0
2019-03-16,-89.6213274 20.9754743 -8
2019-03-16,-89.6213291999999 20.9754708 -9
2019-03-16,-89.6214976999999 20.9755602 -7
2019-03-16,-89.6215265 20.9755654 -7
2019-03-16,-89.6214226 20.9765889 -7
2019-03-16,-89.6211738 20.9779698 -8
2019-03-16,-89.6200229999999 20.9778304 -12
2019-03-16,-89.6193608999999 20.9777022 -14
2019-03-16,-89.6193019 20.9768671999999 -14
2019-03-16,-89.6195135999999 20.9758405 -15
2019-03-16,-89.6195189 20.9758238999999 -15
2019-03-16,-89.6195222 20.9758194 -15
2019-03-16,-89.6195853999999 20.9752176999999 -14
2019-03-16,-89.6191794 20.9751042 -14
2019-03-16,-89.6191036 20.9750929999999 -15
2019-03-16,-89.6190288 20.9750819 -14
2019-03-16,-89.6183997999999 20.974984 -9
2019-03-16,-89.6183277 20.9749713999999 -9
2019-03-16,-89.6174549999999 20.9748011999999 -15
2019-03-16,-89.6174535999999 20.9743044 -11
2019-03-16,-89.617881 20.9724714999999 -9
2019-03-16,-89.6178973 20.9723945999999 -9
2019-03-16,-89.6181548 20.9713101999999 -7
2019-03-16,-89.6183729999999 20.9703111999999 -7
2019-03-16,-89.6185531 20.9695386 -5
2019-03-16,-89.6185601 20.9695043 -3
2019-03-16,-89.6185599 20.9695043 -3
2019-03-16,-89.618655 20.9690559 -5
2019-03-16,-89.6187824 20.9683442 -6
2019-03-16,-89.6187985 20.9683352 -5
2019-03-16,-89.6189242 20.9677372 -5
2019-03-16,-89.6190149 20.967214 -4
2019-03-16,-89.6190178 20.9671292 -5
2019-03-16,-89.6190278 20.9671111999999 -5
2019-03-16,-89.6190292 20.9671105 -4
2019-03-16,-89.6190288999999 20.9671102 -4
2019-03-16,-89.6193656 20.9669405 -4
2019-03-16,-89.6194854 20.9669542 -4
2019-03-16,-89.6194885 20.9669538 -4
2019-03-16,-89.6194929 20.9669606 -5
2019-03-16,-89.6199283999999 20.9670316 -3
2019-03-16,-89.6201220999999 20.9670712 -5
2019-03-16,-89.6201416999999 20.9670643999999 -5
2019-03-16,-89.6201749 20.9670638 -6
2019-03-16,-89.6201773 20.9670646 -6
2019-03-16,-89.6203166 20.9671053999999 -5
2019-03-16,-89.6206409 20.9671615 -2
2019-03-16,-89.6210567999999 20.967229 -5
2019-03-16,-89.6211573 20.9672365 -5
2019-03-16,-89.6211639 20.9672321999999 -5
2019-03-16,-89.6227641999999 20.9675509 2
2019-03-16,-89.6209514999999 20.9684490999999 1
2019-03-16,-89.6191389999999 20.9664666 0
2019-03-16,-89.6200333 20.9645179 0
2019-03-16,-89.6206234 20.9646589999999 -6
2019-03-16,-89.6206388 20.9646616 -6
2019-03-16,-89.6206871999999 20.9646711999999 -7
2019-03-16,-89.6209969 20.9650237 -10
2019-03-16,-89.6208996 20.9654196999999 -8
2019-03-16,-89.6208175 20.965812 -7
2019-03-16,-89.6208326 20.9658132 -6
2019-03-16,-89.6208291 20.9658347 -3
2019-03-16,-89.6204312 20.9659048999999 -2
2019-03-16,-89.6197203999999 20.9657029999999 0
2019-03-16,-89.6200185 20.9656795 0
2019-03-16,-89.6199379999999 20.9659978999999 0
2019-03-16,-89.6207611999999 20.9661875999999 0
2019-03-16,-89.6206729 20.9668949 0
2019-03-16,-89.6207009 20.9669816 0
2019-03-16,-89.6206887 20.9670369999999 1
2019-03-16,-89.6207055 20.9670612 0
2019-03-16,-89.6207395 20.9671381 5
2019-03-16,-89.6207053999999 20.9672078 -1
2019-03-16,-89.6206807 20.9671985 0
2019-03-16,-89.6205978999999 20.9671764 3
2019-03-16,-89.6204467 20.9670786 -1
2019-03-16,-89.6202807999999 20.9670932 -4
2019-03-16,-89.6201529 20.9670614 -6
2019-03-16,-89.6200195 20.9669807999999 -7
2019-03-16,-89.6199978 20.9669503 -4
2019-03-16,-89.6199101999999 20.9672579 -4
2019-03-16,-89.6199532999999 20.9673023 -3
2019-03-16,-89.6199372 20.9673148999999 -1
2019-03-16,-89.61995 20.9673355 -2
2019-03-16,-89.6199508999999 20.9673365 -3
2019-03-16,-89.6198376 20.967312 0
2019-03-16,-89.6198385 20.9673355 3
2019-03-16,-89.6198229 20.9672847999999 0
2019-03-16,-89.6198661 20.9673026999999 3
2019-03-16,-89.6198661 20.9673026999999 3
2019-03-16,-89.6199118 20.9672949 3
2019-03-16,-89.6197928 20.9671894 0
2019-03-16,-89.6198775 20.9671265 0
2019-03-16,-89.6199391999999 20.9671068 0
2019-03-16,-89.6206357 20.9668955 0
2019-03-16,-89.6207617 20.9659762 0
2019-03-16,-89.6199302 20.9659327 0
2019-03-16,-89.6195351 20.9651282 0
2019-03-16,-89.6200271 20.9657034 0
2019-03-16,-89.6197878 20.9654524999999 0
2019-03-16,-89.6199074 20.9654416 0
2019-03-16,-89.6196602999999 20.9655876 0
2019-03-16,-89.6197203999999 20.9657029999999 0
2019-03-16,-89.6203089999999 20.9657043 0
2019-03-16,-89.6193988 20.9657382999999 0
2019-03-16,-89.6199592 20.9645649 0
2019-03-16,-89.6208202 20.9647352999999 0
2019-03-16,-89.6224707 20.9650328 -1
2019-03-16,-89.6272312 20.9660007 0
2019-03-16,-89.6286193 20.9668785 0
2019-03-16,-89.6286093 20.9668341999999 0
2019-03-16,-89.628621 20.9668188 0
2019-03-16,-89.6286435999999 20.9667305 6
2019-03-16,-89.6286755 20.9667107 6
2019-03-16,-89.6286226 20.9667618999999 7
2019-03-16,-89.6285884 20.9668743 9
2019-03-16,-89.6285584 20.9670153999999 5
2019-03-16,-89.6285159 20.9671098 1
2019-03-16,-89.628463 20.9671836 0
2019-03-16,-89.628199 20.9671959999999 -1
2019-03-16,-89.6280656 20.9671676999999 -1
2019-03-16,-89.6279213999999 20.9671664999999 0
2019-03-16,-89.6277953 20.9671743 0
2019-03-16,-89.6276548 20.9671301 1
2019-03-16,-89.6275302 20.9671369999999 -1
2019-03-16,-89.6273835 20.9671581 -4
2019-03-16,-89.6272836999999 20.9671318 -8
2019-03-16,-89.6272406 20.9670384999999 -2
2019-03-16,-89.6271076 20.9670192 -6
2019-03-16,-89.626992 20.9670196999999 -9
2019-03-16,-89.6268321 20.9670015 -7
2019-03-16,-89.6266043999999 20.9670308 -16
2019-03-16,-89.6265002999999 20.9670067 -17
2019-03-16,-89.6263425 20.9669269 -10
2019-03-16,-89.6261656 20.9668623 -6
2019-03-16,-89.6259583 20.9668274999999 -3
2019-03-16,-89.6258572999999 20.9668313 -2
2019-03-16,-89.6257784 20.9668907999999 1
2019-03-16,-89.6256588999999 20.9668408 -5
2019-03-16,-89.6255188 20.9667778 -8
2019-03-16,-89.6253914999999 20.9667539 -10
2019-03-16,-89.6252131999999 20.9667638 -7
2019-03-16,-89.6250738 20.9666467 -10
2019-03-16,-89.6250159 20.966634 1
2019-03-16,-89.6249098 20.9667241 3
2019-03-16,-89.6246862 20.9666547 2
2019-03-16,-89.6246197999999 20.9666452 -7
2019-03-16,-89.6244644 20.9667475 -4
2019-03-16,-89.6244414999999 20.9668401 -3
2019-03-16,-89.6244344 20.9669313 1
2019-03-16,-89.6244151 20.9669430999999 1
2019-03-16,-89.6242281999999 20.967111 0
2019-03-16,-89.623474 20.9671292 1
2019-03-16,-89.6239837 20.9674528 0
2019-03-16,-89.6234204 20.9672293 0
2019-03-16,-89.6240617999999 20.9674472 0
2019-03-16,-89.6231928 20.9667118 1
2019-03-16,-89.6232598 20.9667519 1
2019-03-16,-89.6232871 20.9669197 1
2019-03-16,-89.6232874 20.9669317 1
2019-03-16,-89.6232932 20.9669202 0
2019-03-16,-89.6232529 20.9669491 2
2019-03-16,-89.6233642 20.9667504 0
2019-03-17,-89.6233642 20.9667504 0
2019-03-17,-89.6233642 20.9667504 0
2019-03-17,-89.6233201 20.9675831 0
2019-03-17,-89.6234204 20.9672293 0
2019-03-17,-89.6235311 20.9671199 0
2019-03-17,-89.6234204 20.9672293 0
2019-03-17,-89.6234204 20.9672293 0
2019-03-17,-89.6234204 20.9672293 0
2019-03-17,-89.6234204 20.9672293 0
2019-03-17,-89.6234224 20.9677611999999 0
2019-03-17,-89.6234224 20.9677611999999 0
2019-03-17,-89.6233829999999 20.96725 0
2019-03-17,-89.6231861999999 20.9669369999999 4
2019-03-17,-89.6233829999999 20.96725 0
2019-03-17,-89.6234942 20.967026 0
2019-03-17,-89.6235547 20.9670621999999 0
2019-03-17,-89.623222 20.9673283 0
2019-03-17,-89.6233829999999 20.96725 0
2019-03-17,-89.6491992999999 20.9691342 0
2019-03-17,-89.6491992999999 20.9691342 0
2019-03-17,-89.6491992999999 20.9691342 0
2019-03-17,-89.6491992999999 20.9691342 0
2019-03-17,-89.6491992999999 20.9691342 0
2019-03-17,-89.6224630999999 20.9711285 0
2019-03-17,-89.6217501 20.9753768 0
2019-03-17,-89.6196715999999 20.9755103 0
2019-03-17,-89.6180826 20.9822196 0
2019-03-17,-89.6161887 20.9846954999999 0
2019-03-17,-89.612102 20.9853041999999 0
2019-03-17,-89.6114638 20.9883341 0
2019-03-17,-89.6097131 20.9902693 0
2019-03-17,-89.6094653999999 20.9942992 0
2019-03-17,-89.6105962 20.9988402 0
2019-03-17,-89.6144228 20.9973586 0
2019-03-17,-89.6160343999999 20.9964318999999 0
2019-03-17,-89.6173659999999 20.9895414 0
2019-03-17,-89.6169130999999 20.9888166999999 0
2019-03-17,-89.6185431999999 20.9858185 0
2019-03-17,-89.6229575 20.9914165999999 0
2019-03-17,-89.6256466999999 20.9846663 0
2019-03-17,-89.6318462 20.9858178 0
2019-03-17,-89.6317847 20.9877102 0
2019-03-17,-89.6254352999999 20.987038 0
2019-03-17,-89.6217147999999 20.9842022 0
2019-03-17,-89.6197586999999 20.9835535 0
2019-03-17,-89.6201122 20.9839879 0
2019-03-17,-89.618783 20.9860625 0
2019-03-17,-89.6179073 20.9834520999999 0
2019-03-17,-89.6156001 20.9753802999999 0
2019-03-17,-89.6197203999999 20.9753895 0
2019-03-17,-89.6209047 20.9701249 0
2019-03-17,-89.6233919 20.9698308 0
2019-03-17,-89.6242329 20.9682428 0
2019-03-17,-89.6243733 20.9667966 0
2019-03-17,-89.6232357 20.9666945 1
2019-03-17,-89.6234224 20.9677611999999 1
2019-03-17,-89.6234039 20.9671874 0
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.6476172 20.9958784 0
2019-03-17,-89.6234224 20.9677611999999 0
2019-03-17,-89.6234224 20.9677611999999 0
2019-03-17,-89.6234224 20.9677611999999 0
2019-03-17,-89.6476172 20.9958784 0
2019-03-17,-89.6476172 20.9958784 0
2019-03-17,-89.6476172 20.9958784 0
2019-03-17,-89.6476172 20.9958784 0
2019-03-17,-89.6476172 20.9958784 0
2019-03-17,-89.6476172 20.9958784 0
2019-03-17,-89.6476172 20.9958784 0
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.6234224 20.9677611999999 0
2019-03-17,-89.6234224 20.9677611999999 0
2019-03-17,-89.6234224 20.9677611999999 0
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.6248021999999 20.9650569 0
2019-03-17,-89.6232321999999 20.9671947999999 6
2019-03-17,-89.6234204 20.9672293 0
2019-03-17,-89.6232541999999 20.9672119 -12
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.623109 20.9671947999999 -9
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.6232009 20.9672225 34
2019-03-17,-89.6231873 20.9672962 13
2019-03-17,-89.6231253 20.9671634 24
2019-03-17,-89.6233829999999 20.96725 0
2019-03-17,-89.6233829999999 20.96725 0
2019-03-17,-89.6233829999999 20.96725 0
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.6234506 20.9658803 0
2019-03-17,-89.6234506 20.9658803 0
2019-03-17,-89.6234506 20.9658803 0
2019-03-17,-89.6230329999999 20.9672357999999 18
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.6231007999999 20.9671563 70
2019-03-17,-89.623128 20.9671755 25
2019-03-17,-89.6231117999999 20.9671907999999 47
2019-03-17,-89.6230447 20.9671703 57
2019-03-17,-89.6231573 20.9672111 25
2019-03-17,-89.6231639 20.9672137 19
2019-03-17,-89.6232206999999 20.9672044999999 34
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.6231127 20.9671961 56
2019-03-17,-89.6231127 20.9671961 56
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.6230945 20.9672095 31
2019-03-17,-89.6235461 20.9672017 0
2019-03-17,-89.6233831999999 20.9672916 1
2019-03-17,-89.6234997 20.9671807999999 1
2019-03-17,-89.6244644 20.9666961999999 1
2019-03-17,-89.6244057 20.9669368 1
2019-03-17,-89.6244114 20.9669329 1
2019-03-17,-89.6242493 20.9671436 7
2019-03-17,-89.6242427 20.9671343 11
2019-03-17,-89.6242415999999 20.9671341 11
2019-03-17,-89.6242369 20.9671430999999 7
2019-03-17,-89.6242428 20.9671505 7
2019-03-17,-89.6242884999999 20.9671189 6
2019-03-17,-89.6242932999999 20.9669797 12
2019-03-17,-89.6243161 20.9668378999999 13
2019-03-17,-89.6243492999999 20.9667122999999 12
2019-03-17,-89.6244301999999 20.9666057 2
2019-03-17,-89.6245629 20.9666051 -7
2019-03-17,-89.6246764999999 20.9665979 -7
2019-03-17,-89.6248196 20.9665918 -17
2019-03-17,-89.6249722 20.9666025999999 -15
2019-03-17,-89.6251001999999 20.9666198999999 -20
2019-03-17,-89.6252451 20.9666405 -24
2019-03-17,-89.6254139 20.9667338999999 -15
2019-03-17,-89.6255324999999 20.9667213 -22
2019-03-17,-89.6256897 20.966783 -13
2019-03-17,-89.6258069 20.9668164 -5
2019-03-17,-89.6259192 20.9669042 -7
2019-03-17,-89.6260606 20.9668499 -11
2019-03-17,-89.6262065 20.9669323 -7
2019-03-17,-89.6263056 20.9669134 -6
2019-03-17,-89.6264561 20.9669353 -6
2019-03-17,-89.6266083 20.9669095 -6
2019-03-17,-89.6267503999999 20.9669357 -6
2019-03-17,-89.6268997 20.9669259 -12
2019-03-17,-89.6270309 20.9669263 -14
2019-03-17,-89.6271833 20.9668274 -16
2019-03-17,-89.6272319999999 20.9668636999999 -11
2019-03-17,-89.627321 20.9667948 -11
2019-03-17,-89.6272949999999 20.9666931999999 -12
2019-03-17,-89.6273164 20.9666014 -4
2019-03-17,-89.6273102 20.966461 -9
2019-03-17,-89.6273212 20.9663158999999 -9
2019-03-17,-89.6273674 20.9661838 -17
2019-03-17,-89.6274404 20.9660576 -11
2019-03-17,-89.6276055 20.9660802999999 -8
2019-03-17,-89.6277734 20.9660892 -6
2019-03-17,-89.627952 20.9661404999999 -2
2019-03-17,-89.6281011 20.9662009 -2
2019-03-17,-89.6282138999999 20.9662599 -4
2019-03-17,-89.6283967999999 20.9662255999999 -9
2019-03-17,-89.6288412999999 20.9661659999999 0
2019-03-17,-89.6286198999999 20.9668575 0
2019-03-17,-89.628569 20.9666958 -19
2019-03-17,-89.6285743999999 20.9667061999999 -18
2019-03-17,-89.6285796999999 20.9667201 -14
2019-03-17,-89.6286166 20.9667459 -9
2019-03-17,-89.6286179 20.9667455 -9
2019-03-17,-89.6286176999999 20.9667455 -9
2019-03-17,-89.6286167 20.9667439 -9
2019-03-17,-89.6286164999999 20.9667437 -7
2019-03-17,-89.6286164999999 20.9667437 -8
2019-03-17,-89.6286166 20.9667435999999 -8
2019-03-17,-89.6286164999999 20.9667437 -8
2019-03-17,-89.6286164 20.9667438 -8
2019-03-17,-89.628587 20.9670356 -9
2019-03-17,-89.6285792 20.9670773999999 -8
2019-03-17,-89.6283808 20.9681335999999 -8
2019-03-17,-89.6280767 20.9694915999999 -8
2019-03-17,-89.6279318 20.9705639 -18
2019-03-17,-89.6278612999999 20.9708377 -18
2019-03-17,-89.6276829999999 20.9714962 -16
2019-03-17,-89.6276707999999 20.9715594 -19
2019-03-17,-89.6273538 20.9728741 -17
2019-03-17,-89.6268563 20.9743882 -11
2019-03-17,-89.6261962 20.9758626 -10
2019-03-17,-89.6260578 20.9760588 -13
2019-03-17,-89.6255336999999 20.9759279 -4
2019-03-17,-89.624423 20.9756912 -8
2019-03-17,-89.6243507 20.9756730999999 -10
2019-03-17,-89.6243505 20.9756723 -10
2019-03-17,-89.6243496 20.9756702999999 -10
2019-03-17,-89.6243497 20.9756702 -10
2019-03-17,-89.6241556 20.9762205 -12
2019-03-17,-89.6240177 20.9771747 -12
2019-03-17,-89.6240730999999 20.9782956 -9
2019-03-17,-89.6244787 20.9800717999999 -9
2019-03-17,-89.6247362 20.9811692999999 -12
2019-03-17,-89.6249017 20.9818535 -10
2019-03-17,-89.62498 20.9822299 -10
2019-03-17,-89.6249926999999 20.9823025 -10
2019-03-17,-89.6252244 20.9833073999999 -10
2019-03-17,-89.6255778 20.9838392 -15
2019-03-17,-89.6266505999999 20.9839551 -16
2019-03-17,-89.6268384999999 20.9845981 -18
2019-03-17,-89.6268582 20.9846717 -20
2019-03-17,-89.6269468 20.9853035999999 -21
2019-03-17,-89.6281877 20.985497 -17
2019-03-17,-89.6290327 20.985606 -14
2019-03-17,-89.6290211 20.9856123 -13
2019-03-17,-89.6290203 20.9856125 -14
2019-03-17,-89.6295313 20.985664 -14
2019-03-17,-89.6311906999999 20.9859118999999 -14
2019-03-17,-89.6326643 20.9860966 -17
2019-03-17,-89.6329143999999 20.9863896 -18
2019-03-17,-89.6328973 20.986651 -18
2019-03-17,-89.6328843 20.9866748 -16
2019-03-17,-89.6327173 20.9870049 -9
2019-03-17,-89.6328709 20.9870643999999 0
2019-03-17,-89.6326608 20.9869928 -11
2019-03-17,-89.6328759 20.9871366 0
2019-03-17,-89.63264 20.9874969 0
2019-03-17,-89.6329281 20.9877188999999 -1
2019-03-17,-89.6332135 20.9883337 0
2019-03-17,-89.6328181 20.9880219999999 -1
2019-03-17,-89.6328181 20.9880219999999 -1
2019-03-17,-89.632785 20.9887651 0
2019-03-17,-89.6329107 20.9888145999999 0
2019-03-17,-89.6327433 20.9885529 0
2019-03-17,-89.6325999 20.9884287 -9
2019-03-17,-89.6326181 20.9884068 -10
2019-03-17,-89.6328477 20.9885864 0
2019-03-17,-89.6328762999999 20.9886610999999 0
2019-03-17,-89.6327635999999 20.9885367 -1
2019-03-17,-89.6329133999999 20.9886353 -1
2019-03-17,-89.6329495999999 20.988879 0
2019-03-17,-89.6329495999999 20.988879 0
2019-03-17,-89.6328764 20.9888375 0
2019-03-17,-89.633183 20.9887767 0
2019-03-17,-89.6332169 20.9882284999999 0
2019-03-17,-89.6331419 20.9882281 -1
2019-03-17,-89.6331416 20.9882506 -1
2019-03-17,-89.6331416 20.9882506 -1
2019-03-17,-89.6347266 20.9880891 0
2019-03-17,-89.6325858 20.9889625 0
2019-03-17,-89.6329498 20.9888861 0
2019-03-17,-89.6329498 20.9888861 0
2019-03-17,-89.6327112 20.9888309999999 0
2019-03-17,-89.6327112 20.9888309999999 0
2019-03-17,-89.6325971999999 20.9889115999999 0
2019-03-17,-89.6325971999999 20.9889115999999 0
2019-03-17,-89.6325971999999 20.9889115999999 0
2019-03-17,-89.6326326 20.9889656999999 0
2019-03-17,-89.6326326 20.9889656999999 0
2019-03-17,-89.6326326 20.9889656999999 0
2019-03-17,-89.6326326 20.9889656999999 0
2019-03-17,-89.6325672999999 20.9889574999999 0
2019-03-17,-89.6325672999999 20.9889574999999 0
2019-03-17,-89.6347266 20.9880891 0
2019-03-17,-89.6331853 20.988341 0
2019-03-17,-89.6336414 20.9875427 0
2019-03-17,-89.6347266 20.9880891 0
2019-03-17,-89.6330149 20.9871959 0
2019-03-17,-89.6322022 20.9871795999999 0
2019-03-17,-89.6325145 20.9869874999999 0
2019-03-17,-89.6325194 20.9870143 0
2019-03-17,-89.6326105999999 20.9871163999999 -43
2019-03-17,-89.6325667999999 20.9870435 -8
2019-03-17,-89.632509 20.9869982 -10
2019-03-17,-89.6316684 20.9868679 -7
2019-03-17,-89.6301806 20.9866460999999 1
2019-03-17,-89.6297919 20.9877832 -5
2019-03-17,-89.6295746999999 20.9891611 -8
2019-03-17,-89.629374 20.9902698999999 -13
2019-03-17,-89.6292134999999 20.9913341 -14
2019-03-17,-89.6290241999999 20.9924423 -16
2019-03-17,-89.6285030999999 20.9936085999999 -12
2019-03-17,-89.6284931 20.9936495 -15
2019-03-17,-89.6282178 20.9940099 -15
2019-03-17,-89.6273861 20.9949975 -9
2019-03-17,-89.627324 20.9950777 -10
2019-03-17,-89.6263616999999 20.9962986 -11
2019-03-17,-89.6257128 20.9970631 -7
2019-03-17,-89.6252282 20.9972337 -6
2019-03-17,-89.6245977 20.9972091 -7
2019-03-17,-89.6227175 20.9971329 -9
